Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-03-28,172.0501708984375,168.99049377441406,140.29598999023438,221.84906005859375,300.5635986328125,28.167720794677734,363.9466552734375
2022-03-29,175.34225463867188,169.31500244140625,141.33734130859375,228.07022094726562,305.1199645996094,28.60392189025879,366.5233459472656
2022-03-30,174.1763153076172,166.30099487304688,140.77499389648438,226.0758819580078,303.62054443359375,27.639680862426758,364.663330078125
2022-03-31,171.0802001953125,162.99749755859375,137.9275665283203,220.62860107421875,298.2515869140625,27.236412048339844,359.20001220703125
2022-04-01,170.7862091064453,163.55999755859375,139.00164794921875,223.09921264648438,299.3253479003906,26.663454055786133,361.5299987792969
2022-04-04,174.83273315429688,168.34649658203125,141.79954528808594,232.06883239746094,304.69427490234375,27.31027603149414,381.8166809082031
2022-04-05,171.52108764648438,164.05499267578125,139.43853759765625,230.0347900390625,300.7377624511719,25.883874893188477,363.7533264160156
2022-04-06,168.35633850097656,158.75599670410156,135.42869567871094,221.5613250732422,289.7290344238281,24.36264419555664,348.586669921875
2022-04-07,168.66014099121094,157.7845001220703,134.77459716796875,221.2139892578125,291.5379333496094,24.164005279541016,352.4200134277344
2022-04-08,166.6515655517578,154.4604949951172,132.19491577148438,220.598876953125,287.2816162109375,23.076982498168945,341.8299865722656
2022-04-11,162.39930725097656,151.1219940185547,127.76749420166016,214.77455139160156,275.95361328125,21.87717056274414,325.30999755859375
2022-04-12,164.27066040039062,150.78750610351562,126.66758728027344,212.47262573242188,272.8579406738281,21.46491813659668,328.98333740234375
2022-04-13,166.95526123046875,155.54100036621094,128.8292236328125,213.3159942626953,278.236572265625,22.16265106201172,340.7900085449219
2022-04-14,161.9485626220703,151.7064971923828,125.69116973876953,208.54342651367188,270.7007141113281,21.219364166259766,328.3333435058594
2022-04-18,161.73301696777344,152.78500366210938,126.62991333007812,209.1288604736328,271.3681945800781,21.743412017822266,334.7633361816406
2022-04-19,164.01593017578125,158.11549377441406,128.9432830810547,215.61793518066406,275.99224853515625,22.157655715942383,342.7166748046875
2022-04-20,163.84938049316406,153.9980010986328,126.99041748046875,198.8594512939453,277.0177307128906,21.442960739135742,325.73333740234375
2022-04-21,163.05575561523438,148.29600524902344,123.79136657714844,186.60562133789062,271.6487731933594,20.146320343017578,336.260009765625
2022-04-22,158.51931762695312,144.35000610351562,118.6548080444336,182.67645263671875,265.08990478515625,19.479537963867188,335.01666259765625
2022-04-25,159.58729553222656,146.07400512695312,122.06512451171875,185.53402709960938,271.5616760253906,19.865835189819336,332.67333984375
2022-04-26,153.63021850585938,139.39100646972656,117.67739868164062,179.5410919189453,261.40423583984375,18.75385856628418,292.1400146484375
2022-04-27,153.4048614501953,138.16700744628906,113.35760498046875,173.5877685546875,273.9800720214844,18.381534576416016,293.836669921875
2022-04-28,160.3319091796875,144.59649658203125,117.55094146728516,204.1280975341797,280.18096923828125,19.746049880981445,292.5033264160156
2022-04-29,154.46299743652344,124.28150177001953,113.17411041259766,198.9090576171875,268.466064453125,18.513294219970703,290.2533264160156
2022-05-02,154.76675415039062,124.5,115.6273422241211,209.48605346679688,275.1893310546875,19.497501373291016,300.9800109863281
2022-05-03,156.25604248046875,124.25350189208984,116.37217712402344,210.37904357910156,272.58709716796875,19.566377639770508,303.0833435058594
2022-05-04,162.66383361816406,125.92849731445312,121.25879669189453,221.67044067382812,280.5195617675781,20.297046661376953,317.5400085449219
2022-05-05,153.60084533691406,116.40699768066406,115.55047607421875,206.65826416015625,268.3016357421875,18.80975341796875,291.09332275390625
2022-05-06,154.32693481445312,114.77249908447266,114.79769897460938,202.18336486816406,265.76708984375,18.64105987548828,288.54998779296875
2022-05-09,149.20497131347656,108.78900146484375,111.5887222290039,194.68222045898438,255.94822692871094,16.9191951751709,262.3699951171875
2022-05-10,151.6089324951172,108.85900115966797,113.457275390625,196.11102294921875,260.707763671875,17.563026428222656,266.67999267578125
2022-05-11,143.74932861328125,105.37200164794922,112.6712646484375,187.27040100097656,252.04969787597656,16.599775314331055,244.6666717529297
2022-05-12,139.88330078125,106.93049621582031,111.91899108886719,189.75094604492188,247.0193634033203,16.14560317993164,242.6666717529297
2022-05-13,144.34783935546875,113.05500030517578,115.09921264648438,197.07347106933594,252.6011199951172,17.673824310302734,256.5299987792969
2022-05-16,142.80734252929688,110.81050109863281,113.50686645507812,198.48240661621094,252.96878051757812,17.232624053955078,241.4566650390625
2022-05-17,146.43788146972656,115.36849975585938,115.51824951171875,201.0423126220703,258.1151428222656,18.143966674804688,253.8699951171875
2022-05-18,138.1759796142578,107.11250305175781,110.98223876953125,190.74314880371094,246.36328125,16.90721893310547,236.60333251953125
2022-05-19,134.7711639404297,107.31900024414062,109.47916412353516,189.80052185058594,245.45179748535156,17.092878341674805,236.47332763671875
2022-05-20,135.00662231445312,107.59100341796875,108.0152587890625,192.0330352783203,244.88943481445312,16.663660049438477,221.3000030517578
2022-05-23,140.42300415039062,107.55699920654297,110.57410430908203,194.70204162597656,252.73370361328125,16.867292404174805,224.96665954589844
2022-05-24,137.72462463378906,104.0999984741211,105.1013412475586,179.8684844970703,251.73501586914062,16.124643325805664,209.3866729736328
2022-05-25,137.88160705566406,106.7750015258789,104.93767547607422,182.3986358642578,254.54698181152344,16.94415283203125,219.60000610351562
2022-05-26,141.0803985595703,111.07749938964844,106.90889739990234,190.1378936767578,257.82427978515625,17.818559646606445,235.91000366210938
2022-05-27,146.8303680419922,115.14649963378906,111.39580535888672,193.61065673828125,264.9413757324219,18.77682113647461,253.2100067138672
2022-05-31,146.04539489746094,120.20950317382812,112.8294677734375,192.13226318359375,263.6130065917969,18.638065338134766,252.75332641601562
2022-06-01,145.91786193847656,121.68399810791016,112.95840454101562,187.17117309570312,264.146240234375,18.286705017089844,246.7899932861328
2022-06-02,148.37088012695312,125.51100158691406,116.6583251953125,197.3115997314453,266.24066162109375,19.556392669677734,258.3333435058594
2022-06-03,142.65036010742188,122.3499984741211,113.6020736694336,189.29454040527344,261.8192138671875,18.68597984313965,234.51666259765625
2022-06-06,143.39608764648438,124.79000091552734,115.8628921508789,192.73748779296875,260.58770751953125,18.75185775756836,238.27999877929688
2022-06-07,145.91786193847656,123.0,116.18920135498047,194.12660217285156,264.2237854003906,18.89160919189453,238.8866729736328
2022-06-08,145.18191528320312,121.18000030517578,116.23332977294922,195.10888671875,262.19732666015625,18.618043899536133,241.86666870117188
2022-06-09,139.96180725097656,116.1500015258789,113.8941650390625,182.5673065185547,256.7480163574219,18.019010543823242,239.7066650390625
2022-06-10,134.5552978515625,109.6500015258789,110.25028228759766,174.20294189453125,245.3063507080078,16.946735382080078,232.22999572753906
2022-06-13,129.4038543701172,103.66999816894531,105.52037811279297,162.9810028076172,234.90225219726562,15.621867179870605,215.73666381835938
2022-06-14,130.26730346679688,102.30999755859375,105.84073638916016,162.45513916015625,237.06451416015625,15.810564994812012,220.88999938964844
2022-06-15,132.8871612548828,107.66999816894531,108.86473846435547,168.03138732910156,244.1136932373047,16.50045394897461,233.0
2022-06-16,127.61800384521484,103.66000366210938,105.1643295288086,159.6173858642578,237.5299530029297,15.575939178466797,213.10000610351562
2022-06-17,129.08982849121094,106.22000122070312,106.26522064208984,162.4650421142578,240.12855529785156,15.8544921875,216.75999450683594
2022-06-21,133.3189239501953,108.68000030517578,110.629638671875,155.82716369628906,246.03359985351562,16.539390563964844,237.0366668701172
2022-06-22,132.8086700439453,108.94999694824219,110.57361602783203,154.63650512695312,245.44210815429688,16.333721160888672,236.086669921875
2022-06-23,135.67385864257812,112.44000244140625,111.32191467285156,157.513916015625,250.99806213378906,16.198938369750977,235.07000732421875
2022-06-24,139.0001983642578,116.45999908447266,117.00792694091797,168.83509826660156,259.5696716308594,17.098485946655273,245.7066650390625
2022-06-27,139.0001983642578,113.22000122070312,114.88399505615234,168.17025756835938,256.8449401855469,16.84190559387207,244.9199981689453
2022-06-28,134.85943603515625,107.4000015258789,111.08935546875,159.42886352539062,248.6903839111328,15.956327438354492,232.663330078125
2022-06-29,136.61581420898438,108.91999816894531,110.78585052490234,162.6634979248047,252.35557556152344,15.517032623291016,228.49000549316406
2022-06-30,134.15298461914062,106.20999908447266,108.06979370117188,159.9944305419922,249.0297393798828,15.134650230407715,224.47332763671875
2022-07-01,136.32147216796875,109.55999755859375,107.84616088867188,158.78395080566406,251.69622802734375,14.49967098236084,227.26333618164062
2022-07-05,138.90208435058594,113.5,112.33455657958984,166.88043212890625,254.866943359375,14.939963340759277,233.06666564941406
2022-07-06,140.23654174804688,114.33000183105469,113.63282775878906,168.44808959960938,258.1248474121094,15.105698585510254,231.73333740234375
2022-07-07,143.60215759277344,116.33000183105469,117.8093032836914,170.84927368164062,260.2482604980469,15.832526206970215,244.5433349609375
2022-07-08,144.2791748046875,115.54000091552734,118.3751220703125,169.54945373535156,259.5308532714844,15.81256103515625,250.76333618164062
2022-07-11,142.14991760253906,111.75,114.728271484375,161.6117706298828,256.47650146484375,15.12766170501709,234.3433380126953
2022-07-12,143.12132263183594,109.22000122070312,113.08585357666016,161.9987335205078,245.96572875976562,15.057774543762207,233.07000732421875
2022-07-13,142.75828552246094,110.4000015258789,110.44071197509766,162.21701049804688,245.04454040527344,15.139641761779785,237.0399932861328
2022-07-14,145.68235778808594,110.62999725341797,109.46278381347656,156.81935119628906,246.36328125,15.347310066223145,238.31333923339844
2022-07-15,147.35044860839844,113.55000305175781,110.8612289428711,163.4176025390625,248.92306518554688,15.736679077148438,240.06666564941406
2022-07-18,144.30862426757812,113.76000213623047,108.13624572753906,165.92787170410156,246.52810668945312,16.07513427734375,240.54666137695312
2022-07-19,148.1648406982422,118.20999908447266,112.87706756591797,174.41134643554688,251.6477813720703,16.964704513549805,245.52999877929688
2022-07-20,150.16651916503906,122.7699966430664,112.96633911132812,181.6643829345703,254.30458068847656,17.778398513793945,247.5
2022-07-21,152.43316650390625,124.62999725341797,113.40272521972656,181.7437744140625,256.7964782714844,18.021005630493164,271.7066650390625
2022-07-22,151.19680786132812,122.41999816894531,107.01551818847656,167.95199584960938,252.4525146484375,17.29117774963379,272.24334716796875
2022-07-25,150.0782012939453,121.13999938964844,106.62871551513672,165.3524169921875,250.96905517578125,16.996652603149414,268.4333190917969
2022-07-26,148.75355529785156,114.80999755859375,104.15911865234375,157.91079711914062,244.24945068359375,16.506444931030273,258.8599853515625
2022-07-27,153.84613037109375,120.97000122070312,112.13322448730469,168.2595977783203,260.5780029296875,17.76142120361328,274.82000732421875
2022-07-28,154.39559936523438,122.27999877929688,113.2837142944336,159.46856689453125,268.01507568359375,17.95511245727539,280.8999938964844
2022-07-29,159.45872497558594,134.9499969482422,115.36650085449219,157.86119079589844,272.213623046875,18.13382911682129,297.1499938964844
2022-08-01,158.47752380371094,135.38999938964844,113.91846466064453,158.68472290039062,269.5665588378906,18.411378860473633,297.27667236328125
2022-08-02,157.0056610107422,134.16000366210938,114.18624877929688,158.94273376464844,266.473388671875,18.496240615844727,300.586669921875
2022-08-03,163.01075744628906,139.52000427246094,117.11206817626953,167.4856719970703,273.89111328125,18.86264991760254,307.39666748046875
2022-08-04,162.69674682617188,142.57000732421875,117.22117614746094,169.2418975830078,275.0351257324219,19.184133529663086,308.6333312988281
2022-08-05,162.4707794189453,140.8000030517578,116.507080078125,165.80880737304688,274.31768798828125,18.958498001098633,288.1700134277344
2022-08-08,161.99911499023438,139.41000366210938,116.33846282958984,168.9243621826172,271.8063659667969,17.764415740966797,290.42333984375
2022-08-09,162.04824829101562,137.8300018310547,115.67395782470703,167.2177734375,273.7261657714844,17.058549880981445,283.3333435058594
2022-08-10,166.29306030273438,142.69000244140625,118.71878051757812,176.9513702392578,280.3778381347656,18.06793212890625,294.3566589355469
2022-08-11,165.55612182617188,140.63999938964844,117.86582946777344,176.1079864501953,278.3028564453125,17.913177490234375,286.6300048828125
2022-08-12,169.10324096679688,143.5500030517578,120.68256378173828,179.0945587158203,283.0443420410156,18.678943634033203,300.0299987792969
2022-08-15,170.17425537109375,143.17999267578125,121.07926940917969,179.4815216064453,284.556884765625,19.001432418823242,309.32000732421875
2022-08-16,170.0170135498047,144.77999877929688,120.702392578125,178.07260131835938,283.820068359375,18.848670959472656,306.5633239746094
2022-08-17,171.5105743408203,142.10000610351562,118.57001495361328,173.48858642578125,283.07183837890625,18.30554962158203,303.9966735839844
2022-08-18,171.11752319335938,142.3000030517578,119.1849365234375,173.30001831054688,281.9543762207031,18.742849349975586,302.8699951171875
2022-08-19,168.53334045410156,138.22999572753906,116.24920654296875,166.65220642089844,278.0481872558594,17.820329666137695,296.6666564941406
2022-08-22,164.65213012695312,133.22000122070312,113.30354309082031,161.7804412841797,269.885986328125,17.006641387939453,289.913330078125
2022-08-23,164.31802368164062,133.6199951171875,112.9266586303711,159.85552978515625,268.613037109375,17.153406143188477,296.4533386230469
2022-08-24,164.6128387451172,133.8000030517578,112.75806427001953,161.98878479003906,267.9815368652344,17.194337844848633,297.0966796875
2022-08-25,167.06927490234375,137.27999877929688,115.69378662109375,167.46583557128906,270.9548034667969,17.884227752685547,296.07000732421875
2022-08-26,160.77090454101562,130.75,109.43551635742188,160.52032470703125,260.4996032714844,16.2338809967041,288.0899963378906
2022-08-29,158.56988525390625,129.7899932861328,108.5230484008789,157.9306640625,257.7205505371094,15.775619506835938,284.82000732421875
2022-08-30,156.14292907714844,128.72999572753906,108.04698944091797,155.93629455566406,255.5244903564453,15.443155288696289,277.70001220703125
2022-08-31,154.48233032226562,126.7699966430664,107.33289337158203,161.661376953125,254.06700134277344,15.069754600524902,275.6099853515625
2022-09-01,155.20945739746094,127.81999969482422,108.8404312133789,164.0724334716797,253.02720642089844,13.91461181640625,277.1600036621094
2022-09-02,153.0968780517578,127.51000213623047,106.9659194946289,159.0717010498047,248.8101348876953,13.625078201293945,270.2099914550781
2022-09-06,151.83917236328125,126.11000061035156,105.9344482421875,157.3055419921875,246.07969665527344,13.44336986541748,274.4200134277344
2022-09-07,153.24427795410156,129.47999572753906,108.55281066894531,159.14112854003906,250.7826690673828,13.696039199829102,283.70001220703125
2022-09-08,151.77040100097656,129.82000732421875,107.49158477783203,160.79812622070312,251.20050048828125,13.971675872802734,289.260009765625
2022-09-09,154.6297149658203,133.27000427246094,109.74298858642578,167.83291625976562,256.9722900390625,14.368159294128418,299.67999267578125
2022-09-12,160.58419799804688,136.4499969482422,109.95125579833984,167.6444091796875,259.1003112792969,14.486003875732422,304.4200134277344
2022-09-13,151.1611785888672,126.81999969482422,103.46485900878906,151.9376678466797,244.85536193847656,13.113801956176758,292.1300048828125
2022-09-14,152.60560607910156,128.5500030517578,104.13928985595703,150.29058837890625,245.07887268066406,13.110809326171875,302.6099853515625
2022-09-15,149.71681213378906,126.27999877929688,102.06643676757812,148.3855438232422,238.43252563476562,12.912069320678711,303.75
2022-09-16,148.07583618164062,123.52999877929688,101.95732879638672,145.1509246826172,237.81065368652344,13.18071460723877,303.3500061035156
2022-09-19,151.79006958007812,124.66000366210938,102.22511291503906,146.86746215820312,237.59689331054688,13.364474296569824,309.07000732421875
2022-09-20,154.16793823242188,122.19000244140625,100.3109359741211,144.95248413085938,235.58546447753906,13.158742904663086,308.7300109863281
2022-09-21,151.0432891845703,118.54000091552734,98.46617126464844,141.01339721679688,232.1845703125,13.243631362915039,300.79998779296875
2022-09-22,150.08033752441406,117.30999755859375,99.31912994384766,141.7079620361328,234.1571044921875,12.544551849365234,288.5899963378906
2022-09-23,147.810546875,113.77999877929688,97.93059539794922,139.3167266845703,231.18373107910156,12.499608039855957,275.3299865722656
2022-09-26,148.14463806152344,115.1500015258789,97.36527252197266,135.3081817626953,230.72706604003906,12.211983680725098,276.010009765625
2022-09-27,149.11740112304688,114.41000366210938,96.70075988769531,133.353515625,229.71649169921875,12.396743774414062,282.94000244140625
2022-09-28,147.23086547851562,118.01000213623047,99.2298812866211,140.5073699951172,234.24456787109375,12.719322204589844,287.80999755859375
2022-09-29,139.9989776611328,114.80000305175781,96.62142944335938,135.34786987304688,230.77565002441406,12.203995704650879,268.2099914550781
2022-09-30,135.7935333251953,113.0,94.8659439086914,134.62350463867188,226.30587768554688,12.123101234436035,265.25
2022-10-03,139.9695281982422,115.87999725341797,97.8314208984375,137.5307159423828,233.92388916015625,12.495614051818848,242.39999389648438
2022-10-04,143.5559844970703,121.08999633789062,100.80683135986328,139.18772888183594,241.8334197998047,13.14975643157959,249.44000244140625
2022-10-05,143.8507537841797,120.94999694824219,100.59854888916016,137.89784240722656,242.14437866210938,13.191699981689453,240.80999755859375
2022-10-06,142.89761352539062,120.30000305175781,100.58863067626953,137.9871826171875,239.80259704589844,13.11280345916748,238.1300048828125
2022-10-07,137.65060424804688,114.55999755859375,97.87109375,132.41091918945312,227.60791015625,12.06018352508545,223.07000732421875
2022-10-10,137.974853515625,113.66999816894531,97.05780792236328,132.7482452392578,222.75921630859375,11.654714584350586,222.9600067138672
2022-10-11,136.55996704101562,112.20999908447266,96.38338470458984,127.53912353515625,219.02796936035156,11.57082748413086,216.5
2022-10-12,135.9310760498047,112.9000015258789,96.7602767944336,126.50724029541016,219.35833740234375,11.484939575195312,217.24000549316406
2022-10-13,140.5001220703125,112.52999877929688,98.24797058105469,129.2755126953125,227.60791015625,11.9443359375,221.72000122070312
2022-10-14,135.9703826904297,106.9000015258789,95.76846313476562,125.77300262451172,222.08876037597656,11.212298393249512,204.99000549316406
2022-10-17,139.9302215576172,113.79000091552734,99.1505126953125,132.99630737304688,230.8047637939453,11.872431755065918,219.35000610351562
2022-10-18,141.24688720703125,116.36000061035156,99.94396209716797,131.7659454345703,231.74732971191406,11.951329231262207,220.19000244140625
2022-10-19,141.35498046875,115.06999969482422,98.81330108642578,132.19264221191406,229.78451538085938,12.035218238830566,222.0399932861328
2022-10-20,140.8931427001953,115.25,99.1505126953125,130.50584411621094,229.4638671875,12.178028106689453,207.27999877929688
2022-10-21,144.70559692382812,119.31999969482422,100.30101776123047,128.9976806640625,235.26483154296875,12.449673652648926,214.44000244140625
2022-10-24,146.84765625,119.81999969482422,101.67961120605469,128.70993041992188,240.24957275390625,12.582499504089355,211.25
2022-10-25,149.6873321533203,120.5999984741211,103.62356567382812,136.4392852783203,243.56304931640625,13.243631362915039,222.4199981689453
2022-10-26,146.74935913085938,115.66000366210938,94.15184020996094,128.80917358398438,224.7705841064453,12.879109382629395,224.63999938964844
2022-10-27,142.27857971191406,110.95999908447266,91.46405792236328,97.17741394042969,220.3300018310547,13.158742904663086,225.08999633789062
2022-10-28,153.0281219482422,103.41000366210938,95.50068664550781,98.42758178710938,229.19180297851562,13.81588363647461,228.52000427246094
2022-10-31,150.6698760986328,102.44000244140625,93.73528289794922,92.43462371826172,225.55767822265625,13.479323387145996,227.5399932861328
2022-11-01,148.02674865722656,96.79000091552734,89.7283935546875,94.458740234375,221.70977783203125,13.525264739990234,227.82000732421875
2022-11-02,142.50460815429688,92.12000274658203,86.25708770751953,89.83502960205078,213.8682861328125,13.201687812805176,214.97999572753906
2022-11-03,136.46168518066406,89.30000305175781,82.74610137939453,88.21772766113281,208.18392944335938,13.403424263000488,215.30999755859375
2022-11-04,136.1959228515625,90.9800033569336,85.87027740478516,90.08308410644531,215.1217498779297,14.137460708618164,207.47000122070312
2022-11-07,136.7274169921875,90.52999877929688,87.76461791992188,95.9668960571289,221.41827392578125,14.282270431518555,197.0800018310547
2022-11-08,137.29827880859375,89.9800033569336,88.17127227783203,95.71884155273438,222.38995361328125,14.582877159118652,191.3000030517578
2022-11-09,132.74136352539062,86.13999938964844,86.60421752929688,100.67991638183594,218.1534423828125,13.757960319519043,177.58999633789062
2022-11-10,144.55194091796875,96.62999725341797,93.16995239257812,110.99893951416016,236.1004638671875,15.72937297821045,190.72000122070312
2022-11-11,147.33729553222656,100.79000091552734,95.61971282958984,112.13997650146484,240.113525390625,16.305620193481445,195.97000122070312
2022-11-14,145.93971252441406,98.48999786376953,94.91551208496094,113.33064270019531,234.7109832763672,16.27366065979004,190.9499969482422
2022-11-15,147.671875,98.94000244140625,97.63306427001953,116.16838073730469,235.11907958984375,16.644174575805664,194.4199981689453
2022-11-16,146.441650390625,97.12000274658203,98.03970336914062,112.34834289550781,235.5478057861328,15.88916301727295,186.9199981689453
2022-11-17,148.34115600585938,94.8499984741211,97.55371856689453,110.58220672607422,235.4990997314453,15.65647029876709,183.1699981689453
2022-11-18,148.9021759033203,94.13999938964844,96.63134765625,111.17755126953125,235.05088806152344,15.388821601867676,180.19000244140625
2022-11-21,145.67398071289062,92.45999908447266,94.81634521484375,109.00458526611328,235.859619140625,15.296941757202148,167.8699951171875
2022-11-22,147.8096923828125,93.19999694824219,96.25447082519531,110.5722885131836,238.76341247558594,16.016998291015625,169.91000366210938
2022-11-23,148.68568420410156,94.12999725341797,97.65288543701172,111.36605072021484,241.24819946289062,16.497364044189453,183.1999969482422
2022-11-25,145.77236938476562,93.41000366210938,96.66109466552734,110.54251861572266,241.16050720214844,16.248693466186523,182.86000061035156
2022-11-28,141.9438018798828,93.94999694824219,95.26265716552734,107.93299865722656,235.57704162597656,15.8062744140625,182.9199981689453
2022-11-29,138.94190979003906,92.41999816894531,94.40971374511719,108.60770416259766,234.18360900878906,15.618517875671387,180.8300018310547
2022-11-30,145.69363403320312,96.54000091552734,100.16217041015625,117.180419921875,248.6148681640625,16.905160903930664,194.6999969482422
2022-12-01,145.9691925048828,95.5,100.16217041015625,119.50221252441406,248.17637634277344,17.116941452026367,194.6999969482422
2022-12-02,145.47714233398438,94.12999725341797,99.61666870117188,122.52845764160156,248.4979248046875,16.85820960998535,194.86000061035156
2022-12-05,144.31573486328125,91.01000213623047,98.66454315185547,121.4767074584961,243.8012237548828,16.59248924255371,182.4499969482422
2022-12-06,140.6544647216797,88.25,96.18502807617188,113.23143005371094,238.8511199951172,15.970148086547852,179.82000732421875
2022-12-07,138.71554565429688,88.45999908447266,94.1617660522461,113.04289245605469,238.1202850341797,16.103008270263672,174.0399932861328
2022-12-08,140.3985595703125,90.3499984741211,92.94183349609375,114.43199920654297,241.07281494140625,17.150903701782227,173.44000244140625
2022-12-09,139.91629028320312,89.08999633789062,92.06905364990234,114.99755859375,239.1434326171875,16.98307991027832,179.0500030517578
2022-12-12,142.20953369140625,90.55000305175781,92.54511260986328,113.81682586669922,246.05213928222656,17.516515731811523,167.82000732421875
2022-12-13,143.17404174804688,92.48999786376953,94.84609985351562,119.21446990966797,250.34934997558594,18.052949905395508,160.9499969482422
2022-12-14,140.94970703125,91.58000183105469,94.29069519042969,120.64324188232422,250.6416778564453,17.655370712280273,156.8000030517578
2022-12-15,134.3456268310547,88.44999694824219,90.1152114868164,115.24561309814453,242.6416015625,16.934127807617188,157.6699981689453
2022-12-16,132.38705444335938,87.86000061035156,89.52012634277344,118.50007629394531,238.43214416503906,16.553531646728516,150.22999572753906
2022-12-19,130.28079223632812,84.91999816894531,87.71503448486328,113.58861541748047,234.300537109375,16.23686408996582,149.8699951171875
2022-12-20,130.2119140625,85.19000244140625,88.290283203125,116.17828369140625,235.61599731445312,16.06804656982422,137.8000030517578
2022-12-21,133.31219482421875,86.7699966430664,88.84569549560547,118.82750701904297,238.17877197265625,16.48360252380371,137.57000732421875
2022-12-22,130.1429901123047,83.79000091552734,87.04061889648438,116.20805358886719,232.09835815429688,15.322831153869629,125.3499984741211
2022-12-23,129.7788848876953,85.25,88.4985580444336,117.12090301513672,232.62454223632812,15.189970970153809,123.1500015258789
2022-12-27,127.97774505615234,83.04000091552734,86.67364501953125,115.96992492675781,230.8998260498047,14.10611629486084,109.0999984741211
2022-12-28,124.05071258544922,81.81999969482422,85.31486511230469,114.71974182128906,228.53196716308594,14.02120590209961,112.70999908447266
2022-12-29,127.56438446044922,84.18000030517578,87.72493743896484,119.3236083984375,234.84620666503906,14.587606430053711,121.81999969482422
2022-12-30,127.8792953491211,84.0,87.50675964355469,119.40299224853516,233.6866912841797,14.598594665527344,123.18000030517578
2023-01-03,123.09602355957031,85.81999969482422,88.38946533203125,123.76872253417969,233.45278930664062,14.299908638000488,108.0999984741211
2023-01-04,124.36565399169922,85.13999938964844,87.35797882080078,126.37825775146484,223.2408447265625,14.733450889587402,113.63999938964844
2023-01-05,123.04680633544922,83.12000274658203,85.49339294433594,125.95160675048828,216.62448120117188,14.249963760375977,110.33999633789062
2023-01-06,127.57421112060547,86.08000183105469,86.6240463256836,129.00762939453125,219.17745971679688,14.84333610534668,113.05999755859375
2023-01-09,128.09585571289062,87.36000061035156,87.29847717285156,128.4619140625,221.31146240234375,15.611525535583496,119.7699966430664
2023-01-10,128.6666717529297,89.87000274658203,87.69519805908203,131.95448303222656,222.99722290039062,15.892229080200195,118.8499984741211
2023-01-11,131.38311767578125,95.08999633789062,90.76978302001953,131.8552703857422,229.74021911621094,15.984132766723633,123.22000122070312
2023-01-12,131.3043975830078,95.2699966430664,90.38298034667969,135.64552307128906,232.41017150878906,16.493595123291016,123.55999755859375
2023-01-13,132.63311767578125,98.12000274658203,91.3648681640625,135.91342163085938,233.1117401123047,16.881189346313477,122.4000015258789
2023-01-17,133.79444885253906,96.05000305175781,90.54167175292969,134.3060302734375,234.20310974121094,17.683340072631836,131.49000549316406
2023-01-18,133.07598876953125,95.45999908447266,90.3730697631836,131.98426818847656,229.7792205810547,17.358684539794922,128.77999877929688
2023-01-19,133.13504028320312,93.68000030517578,92.28724670410156,135.08987426757812,225.99844360351562,16.747325897216797,127.16999816894531
2023-01-20,135.69400024414062,97.25,97.21650695800781,138.28480529785156,234.07644653320312,17.82019805908203,133.4199981689453
2023-01-23,138.88284301757812,97.5199966430664,98.97200775146484,142.15444946289062,236.3760528564453,19.172767639160156,143.75
2023-01-24,140.2804412841797,96.31999969482422,96.89912414550781,142.0254669189453,235.84983825683594,19.244693756103516,143.88999938964844
2023-01-25,139.62103271484375,97.18000030517578,94.43946075439453,140.39822387695312,234.4564666748047,19.302631378173828,144.42999267578125
2023-01-26,141.6879119873047,99.22000122070312,96.72059631347656,146.15304565429688,241.657470703125,19.781124114990234,160.27000427246094
2023-01-27,143.62680053710938,102.23999786376953,98.5554428100586,150.55850219726562,241.8133544921875,20.34353256225586,177.89999389648438
2023-01-30,140.7430419921875,100.55000305175781,96.1453628540039,145.91493225097656,236.50279235839844,19.141799926757812,166.66000366210938
2023-01-31,142.01266479492188,103.12999725341797,98.02977752685547,147.81007385253906,241.47230529785156,19.516407012939453,173.22000122070312
2023-02-01,143.1346435546875,105.1500015258789,99.60675811767578,151.92774963378906,246.28599548339844,20.92092514038086,181.41000366210938
2023-02-02,148.43963623046875,112.91000366210938,106.85681915283203,187.30015563964844,257.8329162597656,21.68611717224121,188.27000427246094
2023-02-03,152.0615234375,103.38999938964844,103.92109680175781,185.07760620117188,251.74276733398438,21.077760696411133,189.97999572753906
2023-02-06,149.33526611328125,102.18000030517578,102.05651092529297,184.61126708984375,250.2031707763672,21.066770553588867,194.75999450683594
2023-02-07,152.20916748046875,102.11000061035156,106.75763702392578,190.12796020507812,260.7171630859375,22.149627685546875,196.80999755859375
2023-02-08,149.52224731445312,100.05000305175781,98.5554428100586,182.00173950195312,259.9084777832031,22.181591033935547,201.2899932861328
2023-02-09,148.48886108398438,98.23999786376953,94.23118591308594,176.53463745117188,256.87799072265625,22.313453674316406,207.32000732421875
2023-02-10,148.85353088378906,97.61000061035156,93.79479217529297,172.79400634765625,256.37127685546875,21.242582321166992,196.88999938964844
2023-02-13,151.6529998779297,99.54000091552734,93.83445739746094,178.0328826904297,264.38104248046875,21.765029907226562,194.63999938964844
2023-02-14,151.01226806640625,99.69999694824219,93.90389251708984,178.08248901367188,265.20941162109375,22.946781158447266,209.25
2023-02-15,153.11184692382812,101.16000366210938,96.1453628540039,175.78057861328125,263.0895080566406,22.739999771118164,214.24000549316406
